cust_id	sales_total	num_of_orders	gender
104784	2519.54	14	F
104785	2462.44	14	F
104786	2302.93	12	F
104787	2253.80	12	M
104788	2306.76	13	F
104789	2449.61	13	M
104790	2260.70	12	F
104791	2453.63	13	F
104792	2125.30	11	M
104793	2161.87	12	F
104794	2253.80	12	F
104795	2553.44	14	M
104796	2501.22	14	M
104797	2325.89	13	M
104798	2042.91	11	M
104799	2628.38	14	M
104800	2611.27	14	M
104801	1885.51	10	M
104802	2346.62	13	F
104803	2061.25	11	M
104804	2124.98	12	F
104805	2317.08	13	M
104806	2411.41	13	F
104807	2462.67	14	F
104808	2400.63	13	F
104809	2293.11	13	M
104810	1909.37	11	F
104811	2020.92	11	M
104812	2382.11	13	F
104813	2193.40	12	M
104814	2296.53	13	M
104815	2257.71	13	M
104816	2372.44	13	F
104817	2533.79	14	F
104818	2084.65	11	M
104819	2253.32	13	F
104820	2588.85	14	M
104821	2144.03	12	M
104822	2240.19	12	M
104823	1985.74	11	F
104824	2088.97	11	M
104825	2103.21	11	F
104826	2125.78	12	M
104827	2283.11	13	F
104828	2257.05	13	M
104829	2194.32	12	M
104830	2296.12	13	M
104831	2383.52	13	F
104832	2287.38	12	M
104833	2378.66	13	M
104834	1895.40	10	M
104835	1948.44	11	F
104836	1925.76	11	M
104837	2326.50	13	M
104838	1968.72	11	F
104839	2418.62	13	F
104840	2193.90	12	F
104841	2329.78	13	M
104842	1984.54	11	F
104843	2131.49	12	F
104844	2265.43	13	M
104845	1985.06	11	F
104846	2123.95	11	M
104847	1932.13	11	F
104848	2554.28	14	F
104849	1911.45	11	M
104850	2196.29	12	M
104851	2293.83	13	F
104852	2255.30	12	F
104853	2238.02	12	F
104854	2166.58	12	F
104855	2122.63	12	F
104856	2226.53	12	F
104857	2243.02	12	F
104858	2162.55	12	M
104859	1962.43	10	M
104860	2426.82	14	M
104861	2643.10	14	F
104862	2275.50	13	M
104863	2419.91	13	F
104864	2361.53	13	M
104865	2101.61	12	M
104866	2163.19	12	M
104867	2356.00	13	M
104868	2464.15	13	M
104869	2269.49	13	F
104870	1933.93	11	F
104871	2448.33	13	F
104872	2284.06	12	M
104873	2115.05	12	F
104874	2309.63	13	M
104875	1978.91	11	M
104876	2340.36	13	F
104877	2431.45	13	M
104878	2177.25	12	F
104879	2612.34	15	F
104880	2492.13	14	F
104881	1940.39	11	F
104882	2288.26	13	M
104883	2462.49	13	F
104884	2136.41	12	M
104885	2197.15	12	F
104886	2092.18	12	F
104887	2285.71	12	F
104888	2190.94	12	F
104889	2125.25	12	M
104890	1930.36	11	F
104891	2101.23	11	F
104892	2239.60	12	M
104893	2180.69	12	F
104894	2001.01	11	M
104895	2222.24	12	F
104896	2128.83	12	F
104897	1855.36	10	F
104898	2087.15	12	F
104899	2123.27	12	F
104900	2220.98	12	F
104901	2198.24	12	F
104902	2223.61	12	F
104903	1946.19	11	F
104904	2057.61	11	M
104905	2261.07	12	M
104906	2196.76	12	M
104907	2168.60	12	M
104908	2063.28	11	F
104909	2293.08	12	M
104910	2301.46	12	F
104911	2300.45	13	M
104912	2107.07	12	F
104913	2062.42	11	M
104914	2439.09	14	M
104915	1849.49	10	M
104916	1934.14	11	M
104917	2119.20	12	M
104918	2068.83	11	M
104919	2465.08	13	F
104920	2180.88	12	F
104921	2148.84	12	M
104922	1978.79	11	M
104923	2397.08	13	M
104924	2288.28	13	M
104925	2169.58	12	F
104926	2050.34	11	M
104927	2325.00	13	M
104928	1923.28	11	F
104929	2213.70	12	M
104930	2615.02	14	F
104931	2026.16	11	M
104932	1936.30	11	F
104933	2275.59	13	M
104934	2227.89	12	M
104935	2187.77	12	F
104936	2006.34	11	F
104937	2240.07	12	F
104938	2304.28	12	F
104939	2002.06	11	M
104940	2256.31	12	F
104941	1972.63	11	M
104942	2315.31	13	M
104943	2240.15	12	F
104944	2295.20	12	M
104945	2134.96	12	F
104946	2167.38	12	M
104947	2073.49	11	M
104948	2241.66	12	M
104949	1774.78	10	F
104950	2255.01	13	F
104951	2530.74	14	F
104952	2278.32	12	F
104953	2168.05	12	F
104954	2552.67	14	F
104955	2661.15	15	F
104956	2458.25	13	F
104957	2200.99	12	F
104958	2278.15	12	F
104959	2041.44	11	F
104960	1681.97	9	M
104961	2380.72	13	F
104962	2231.73	12	M
104963	2026.56	11	F
104964	2377.07	13	F
104965	2520.85	14	F
104966	1860.29	10	F
104967	2143.60	12	F
104968	2273.92	12	F
104969	2119.54	12	F
104970	2162.39	12	M
104971	2162.50	12	M
104972	2379.19	13	F
104973	2110.83	12	M
104974	2112.92	12	M
104975	2150.61	12	F
104976	2372.79	13	F
104977	2261.04	13	F
104978	1774.70	10	F
104979	1656.21	9	M
104980	2107.61	11	M
104981	1907.48	11	F
104982	2109.78	11	M
104983	2370.77	13	M
104984	2357.89	13	M
104985	2256.15	13	F
104986	2087.64	11	M
104987	2331.88	13	M
104988	2297.14	13	M
104989	2171.87	12	F
104990	2000.76	11	F
104991	1906.98	10	M
104992	2298.46	12	M
104993	2390.33	13	F
104994	2674.15	15	M
104995	2300.52	13	F
104996	2227.03	12	M
104997	2123.42	12	M
104998	2195.81	12	F
104999	2054.05	11	M
105000	2303.43	13	M
105001	2003.18	11	M
105002	2037.60	11	M
105003	2455.33	14	M
105004	2473.50	13	M
105005	1993.20	11	F
105006	2128.10	12	M
105007	2370.13	13	F
105008	1993.64	11	M
105009	2095.18	11	M
105010	2304.93	12	M
105011	2171.07	12	M
105012	2197.10	12	M
105013	2254.63	12	F
105014	1989.53	11	F
105015	2076.51	11	M
105016	2355.84	13	F
105017	2249.75	13	F
105018	2303.56	12	F
105019	2556.26	14	M
105020	2300.14	12	F
105021	1804.41	10	F
105022	2306.61	13	M
105023	1875.25	10	M
105024	2423.07	13	F
105025	2197.75	12	M
105026	2368.36	13	M
105027	2408.51	13	M
105028	2423.54	13	M
105029	2276.99	12	M
105030	2435.28	13	F
105031	1915.51	11	M
105032	2107.74	12	F
105033	2247.18	12	M
105034	2097.24	12	M
105035	1965.28	11	F
105036	2101.51	12	F
105037	2145.64	12	M
105038	2136.42	12	F
105039	2117.43	12	F
105040	2417.83	13	M
105041	2244.75	12	M
105042	1850.08	10	M
105043	2209.52	12	F
105044	2395.28	13	M
105045	2116.52	12	M
105046	2097.60	12	F
105047	1823.20	10	F
105048	2097.18	12	F
105049	1816.46	10	F
105050	2323.39	13	F
105051	2082.47	11	M
105052	1924.02	10	F
105053	2126.15	11	F
105054	2331.92	13	M
105055	2484.21	14	M
105056	2294.12	12	F
105057	2297.47	12	M
105058	1954.88	11	M
105059	1903.66	10	M
105060	2074.15	11	F
105061	1918.45	11	F
105062	2299.84	12	M
105063	2121.81	12	F
105064	2181.08	12	F
105065	1860.37	10	M
105066	2446.84	13	M
105067	1740.61	10	M
105068	2183.86	12	M
105069	2023.36	11	F
105070	2204.95	12	M
105071	2145.12	12	F
105072	2272.84	12	M
105073	1798.99	10	M
105074	2134.95	12	M
105075	2391.60	13	F
105076	2309.79	13	M
105077	2034.66	11	F
105078	1831.68	10	F
105079	2268.82	12	F
105080	2183.32	12	F
105081	1963.77	11	F
105082	2120.39	12	M
105083	1869.79	10	F
105084	2215.53	12	M
105085	2376.66	13	F
105086	2116.68	11	M
105087	2174.16	12	M
105088	1793.79	10	M
105089	1747.61	9	F
105090	2261.69	12	F
105091	2427.88	13	M
105092	2642.17	14	M
105093	2291.89	12	F
105094	2021.01	11	F
105095	2144.98	12	F
105096	2174.07	12	F
105097	2168.77	12	M
105098	2337.34	13	F
105099	2073.86	11	F
105100	2316.55	13	F
105101	2573.26	14	M
105102	2007.59	11	F
105103	1956.96	11	M
105104	2114.33	11	F
105105	2260.90	12	F
105106	2447.00	13	M
105107	2117.33	12	M
105108	1934.35	11	M
105109	2091.87	12	F
105110	2413.49	13	F
105111	1836.64	10	F
105112	1589.37	9	M
105113	2134.84	12	M
105114	2133.41	12	F
105115	2129.69	11	F
105116	2021.37	11	F
105117	1937.05	11	M
105118	2439.54	13	F
105119	2292.10	13	F
105120	2106.57	12	F
105121	2240.93	12	M
105122	2228.73	12	F
105123	1940.39	11	M
105124	1915.13	10	F
105125	2251.05	12	M
105126	2236.37	12	M
105127	1876.53	10	M
105128	2408.03	13	F
105129	2101.42	12	M
105130	2267.70	13	M
105131	1860.06	10	F
105132	2192.51	12	M
105133	1914.42	11	M
105134	1952.67	11	M
105135	2277.87	13	F
105136	2233.68	12	F
105137	2280.14	13	F
105138	2264.32	12	F
105139	2255.21	12	F
105140	2132.34	11	F
105141	2384.06	13	M
105142	2252.21	12	M
105143	2334.34	13	M
105144	1761.57	10	M
105145	2454.93	14	F
105146	2079.97	12	F
105147	2066.35	11	F
105148	2269.13	13	F
105149	2253.22	12	M
105150	2236.97	12	M
105151	2071.01	11	M
105152	2133.18	12	F
105153	2088.39	11	F
105154	2453.23	13	F
105155	2283.77	12	M
105156	2113.88	11	F
105157	2433.78	13	M
105158	2124.09	12	M
105159	2030.89	11	M
105160	1956.39	11	M
105161	2047.57	11	F
105162	2291.98	12	M
105163	2087.95	12	M
105164	2258.30	13	M
105165	2272.93	13	F
105166	2034.21	11	M
105167	2108.39	11	M
105168	2032.88	11	M
105169	2585.43	14	M
105170	1892.62	10	M
105171	1635.40	9	F
105172	2114.38	12	F
105173	2642.61	14	F
105174	2109.05	11	M
105175	2468.56	13	F
105176	2285.30	12	F
105177	2339.40	13	M
105178	2289.45	13	F
105179	2264.64	12	F
105180	1859.70	10	F
105181	2241.40	12	F
105182	2129.40	12	M
105183	1934.94	11	M
105184	2012.42	11	F
105185	1971.57	11	F
105186	2584.80	14	F
105187	2085.02	11	F
105188	2230.91	12	F
105189	2267.25	12	F
105190	2229.94	12	F
105191	2146.64	12	M
105192	2395.65	13	F
105193	2525.15	14	F
105194	2408.16	13	F
105195	2220.84	12	M
105196	2130.44	12	M
105197	2123.79	12	M
105198	2176.80	12	F
105199	2084.92	11	M
105200	2267.22	13	F
105201	1982.59	11	F
105202	2099.42	11	F
105203	2182.87	12	M
105204	2102.33	12	M
105205	2204.93	12	F
105206	2286.89	12	M
105207	2469.77	13	F
105208	2258.78	12	F
105209	2282.04	12	M
105210	1980.60	11	M
105211	2186.44	12	M
105212	2351.48	13	M
105213	2137.57	12	M
105214	2407.60	13	F
105215	1926.99	10	M
105216	2256.11	12	M
105217	2296.03	12	M
105218	2081.40	11	M
105219	2089.10	12	M
105220	2084.68	11	M
105221	1882.73	10	M
105222	2211.21	12	M
105223	1914.99	11	F
105224	2464.94	13	M
105225	2182.33	12	M
105226	2255.94	12	F
105227	2115.73	11	F
105228	2090.38	12	M
105229	2214.61	12	M
105230	2258.55	13	M
105231	2120.54	12	F
105232	2099.65	11	F
105233	1966.48	11	M
105234	1936.72	11	F
105235	2333.36	13	M
105236	2400.91	13	F
105237	2136.62	12	F
105238	1933.83	11	F
105239	2385.08	13	F
105240	2070.74	11	M
105241	2111.26	12	F
105242	2445.25	13	M
105243	1994.49	11	M
105244	2589.12	14	M
105245	2431.86	13	M
105246	2070.09	11	F
105247	2400.44	13	F
105248	2081.43	11	M
105249	1952.07	11	M
105250	1999.89	11	F
105251	2490.36	14	F
105252	2214.68	12	F
105253	2135.72	12	M
105254	2169.36	12	F
105255	2504.25	14	M
105256	2109.42	12	M
105257	2284.00	13	M
105258	2422.96	14	M
105259	2129.70	11	F
105260	2095.29	12	F
105261	2177.09	12	M
105262	1952.82	11	M
105263	1978.81	11	M
105264	2446.55	13	F
105265	2364.08	13	M
105266	1917.68	11	M
105267	2392.11	13	F
105268	2116.17	11	F
105269	2086.00	12	F
105270	2108.95	12	M
105271	2129.93	12	F
105272	2432.38	13	F
105273	2219.54	12	F
105274	2251.79	13	M
105275	2054.95	11	F
105276	2136.54	12	F
105277	2031.38	11	M
105278	1981.74	11	M
105279	2078.80	11	M
105280	1945.20	11	M
105281	2386.06	13	M
105282	1959.99	11	F
105283	2251.80	12	M
105284	2106.59	12	F
105285	2277.91	12	F
105286	2449.48	14	F
105287	2034.89	11	F
105288	2055.18	11	F
105289	2171.92	12	F
105290	2240.36	12	M
105291	2181.21	12	F
105292	2532.80	14	F
105293	2294.82	12	F
105294	2399.00	13	M
105295	2404.15	13	F
105296	1935.45	11	M
105297	2129.49	12	M
105298	2206.49	12	F
105299	2445.70	13	F
105300	2031.98	11	M
105301	2013.30	11	F
105302	1919.03	11	F
105303	2239.18	12	F
105304	2118.11	12	M
105305	1972.76	11	F
105306	2278.80	12	F
105307	2438.53	13	M
105308	2378.54	13	M
105309	2287.36	12	F
105310	2011.32	11	F
105311	2427.27	13	F
105312	1943.59	11	F
105313	2490.60	14	F
105314	2343.64	13	F
105315	2053.21	11	F
105316	2548.57	14	F
105317	1918.23	11	F
105318	2245.81	12	F
105319	2156.19	12	F
105320	1731.38	9	M
105321	2075.49	12	F
105322	2191.42	12	M
105323	2500.92	14	F
105324	2306.64	13	M
105325	2485.17	14	F
105326	2026.93	11	M
105327	2265.53	12	F
105328	2028.53	11	F
105329	2275.97	13	F
105330	2266.54	13	F
105331	1951.67	11	M
105332	2423.56	14	M
105333	1930.13	11	M
105334	2063.43	11	F
105335	1943.89	11	M
105336	2448.97	13	M
105337	2024.11	11	F
105338	2258.91	13	F
105339	2397.41	13	F
105340	2102.82	12	M
105341	1826.52	10	M
105342	1836.56	10	F
105343	2182.15	12	M
105344	2402.23	13	M
105345	1832.52	10	M
105346	2520.78	14	M
105347	2055.32	11	F
105348	2391.38	13	F
105349	1917.88	11	F
105350	2256.43	12	M
105351	1951.82	11	M
105352	2144.23	12	F
105353	2245.80	13	M
105354	2402.39	13	M
105355	2123.49	12	M
105356	2624.96	14	F
105357	1916.32	11	F
105358	1927.15	11	F
105359	2284.26	12	M
105360	2139.24	12	F
105361	2250.24	12	F
105362	2111.27	12	M
105363	1922.42	11	F
105364	2234.07	12	F
105365	1798.94	10	M
105366	1757.40	10	M
105367	2419.65	13	F
105368	2279.85	13	F
105369	1913.83	11	F
105370	2366.46	13	F
105371	2014.08	11	F
105372	1886.60	10	F
105373	2265.26	12	F
105374	2116.40	11	F
105375	2434.86	13	M
105376	1771.13	10	F
105377	1952.58	11	F
105378	2102.25	12	F
105379	2170.75	12	F
105380	2163.94	12	F
105381	2265.92	13	F
105382	2169.19	12	F
105383	2132.39	12	M
105384	1982.09	11	M
105385	2499.67	14	M
105386	2252.62	12	M
105387	2287.02	12	M
105388	2407.73	13	M
105389	2158.79	12	F
105390	2130.68	11	M
105391	2218.47	12	F
105392	2213.28	12	F
105393	1935.65	11	F
105394	2082.75	12	F
105395	2320.02	13	F
105396	2354.73	13	M
105397	2269.64	13	M
105398	1964.10	11	M
105399	2439.19	13	M
105400	2291.71	13	F
105401	2015.43	11	M
105402	2298.57	13	F
105403	2450.54	13	M
105404	2216.33	12	M
105405	2103.51	12	F
105406	2332.06	13	F
105407	1938.32	11	M
105408	2272.09	12	F
105409	2112.00	11	M
105410	2293.81	12	M
105411	2397.72	13	M
105412	2292.02	12	M
105413	1965.90	11	M
105414	2406.70	13	M
105415	2170.44	12	F
105416	1946.78	11	M
105417	2472.67	13	M
105418	2317.68	13	F
105419	2286.99	12	M
105420	2232.05	12	F
105421	2052.02	11	M
105422	2117.34	11	M
105423	1895.24	10	F
105424	2271.50	12	F
105425	2103.16	12	M
105426	2140.81	12	F
105427	1987.31	11	F
105428	2224.37	12	F
105429	2391.86	13	F
105430	2158.74	12	F
105431	1997.25	11	F
105432	2618.38	14	M
105433	1692.29	9	F
105434	2256.28	12	F
105435	2443.62	13	F
105436	2261.73	12	F
105437	2086.72	12	M
105438	1891.78	10	F
105439	2152.65	12	F
105440	2314.59	13	F
105441	2284.79	12	F
105442	2077.90	12	F
105443	2283.79	13	M
105444	2269.17	12	F
105445	1994.03	11	F
105446	2464.60	13	F
105447	2113.90	12	F
105448	2077.47	12	F
105449	2575.48	14	F
105450	1965.39	11	M
105451	2384.61	13	F
105452	2431.70	13	F
105453	2079.08	11	M
105454	2084.77	11	F
105455	2224.76	12	M
105456	2091.71	12	F
105457	2006.94	11	F
105458	2263.57	13	M
105459	2283.80	12	M
105460	2092.34	12	F
105461	2317.08	13	F
105462	2302.68	12	F
105463	2461.74	13	M
105464	2335.55	13	M
105465	2334.91	13	F
105466	2241.96	12	M
105467	2082.43	12	F
105468	1934.81	11	F
105469	2212.88	12	F
105470	2263.15	13	F
105471	2447.43	14	F
105472	1999.66	11	M
105473	2415.02	13	F
105474	2518.62	14	F
105475	2332.93	13	M
105476	2595.21	14	M
105477	1921.09	10	M
105478	1932.97	10	F
105479	2396.26	13	M
105480	2263.26	12	F
105481	2333.92	13	M
105482	2014.04	11	F
105483	2260.74	12	M
105484	2003.84	11	M
105485	2418.91	14	M
105486	2429.39	13	M
105487	1912.28	11	F
105488	2279.35	12	M
105489	2098.27	11	F
105490	2356.13	13	F
105491	2361.71	13	M
105492	2109.00	12	F
105493	2083.93	11	M
105494	2345.62	13	M
105495	2160.83	12	M
105496	2117.33	11	M
105497	1951.23	10	F
105498	2117.49	12	M
105499	2182.56	12	M
105500	2407.29	13	M
105501	2198.07	12	F
105502	2101.17	12	M
105503	2066.97	11	M
105504	2317.05	13	F
105505	2295.51	12	F
105506	2348.98	13	M
105507	2248.49	12	M
105508	2400.63	13	M
105509	1984.82	11	F
105510	2187.02	12	F
105511	2466.47	13	M
105512	2073.22	11	M
105513	2011.69	11	F
105514	2179.29	12	F
105515	2276.66	13	F
105516	2245.92	12	M
105517	2083.19	12	M
105518	2164.55	12	F
105519	2076.42	11	M
105520	2283.97	12	F
105521	2439.98	13	F
105522	2299.55	12	F
105523	2348.44	13	M
105524	2104.00	12	F
105525	2380.51	13	F
105526	1937.48	11	F
105527	2345.08	13	M
105528	2223.88	12	F
105529	2194.21	12	F
105530	1922.37	10	F
105531	2023.45	11	F
105532	2415.93	13	M
105533	2408.13	13	F
105534	2124.52	11	F
105535	1773.81	10	M
105536	2092.36	12	F
105537	2092.32	11	M
105538	2368.30	13	F
105539	2176.69	12	M
105540	2232.99	12	M
105541	2457.96	13	F
105542	2026.77	11	F
105543	2040.00	11	F
105544	2153.41	12	M
105545	2051.60	11	M
105546	2100.36	12	F
105547	2429.99	13	F
105548	1750.46	10	F
105549	2373.49	13	F
105550	2278.11	12	M
105551	2431.91	13	F
105552	1972.05	11	F
105553	2422.28	14	F
105554	2355.48	13	M
105555	2447.31	13	M
105556	1954.74	11	M
105557	1993.40	11	F
105558	2440.82	13	F
105559	2172.70	12	F
105560	2343.34	13	M
105561	2135.48	12	M
105562	2277.36	13	M
105563	2293.28	13	F
105564	2464.09	13	M
105565	2327.99	13	M
105566	2032.52	11	M
105567	2162.97	12	M
105568	2153.74	12	M
105569	2238.54	12	F
105570	2178.82	12	M
105571	2181.85	12	M
105572	2089.81	12	F
105573	2014.73	11	M
105574	1916.78	11	F
105575	2472.24	14	M
105576	2133.72	12	M
105577	2094.30	12	M
105578	2380.82	13	F
105579	2179.46	12	M
105580	2043.61	11	M
105581	2345.23	13	M
105582	2252.29	13	F
105583	2045.57	11	F
105584	2067.33	11	M
105585	2244.16	12	M
105586	2461.05	13	M
105587	2118.17	11	M
105588	1938.45	11	F
105589	2586.29	14	M
105590	2157.47	12	M
105591	2176.01	12	F
105592	2145.26	12	M
105593	1918.69	11	F
105594	2259.90	13	M
105595	2370.38	13	F
105596	1913.88	11	F
105597	2247.32	12	F
105598	2026.88	11	F
105599	2184.36	12	F
105600	1917.23	11	M
105601	1884.29	10	M
105602	2111.85	12	F
105603	2093.93	12	M
105604	2220.49	12	F
105605	2132.63	12	M
105606	1952.07	11	M
105607	2120.87	11	M
105608	2126.53	12	F
105609	2246.65	12	F
105610	2144.74	12	M
105611	2303.04	12	M
105612	2259.33	12	F
105613	2601.68	14	F
105614	2150.12	12	F
105615	1827.09	10	F
105616	1979.32	11	M
105617	2440.57	13	F
105618	2292.01	12	M
105619	1895.32	10	F
105620	1962.66	11	F
105621	2417.15	13	M
105622	2361.31	13	F
105623	2164.79	12	M
105624	1950.37	11	M
105625	1986.70	11	F
105626	2212.32	12	F
105627	1941.58	11	F
105628	2181.55	12	F
105629	2218.01	12	F
105630	1995.90	11	F
105631	2367.57	13	M
105632	2367.97	13	M
105633	1895.63	10	F
105634	2298.36	12	F
105635	2196.35	12	F
105636	2078.97	11	F
105637	1773.74	10	M
105638	1915.72	10	M
105639	2322.77	13	F
105640	2453.80	13	M
105641	1943.16	10	M
105642	2356.59	13	F
105643	2303.91	13	F
105644	2133.17	12	F
105645	2189.05	12	M
105646	2295.97	13	F
105647	2782.64	15	F
105648	2163.02	12	M
105649	2530.65	14	M
105650	2102.80	12	M
105651	2187.13	12	F
105652	2153.30	12	F
105653	2709.23	15	M
105654	2011.62	11	F
105655	1981.80	11	M
105656	2444.08	13	F
105657	2249.69	13	F
105658	2111.04	11	M
105659	2345.51	13	M
105660	2230.36	12	M
105661	2360.89	13	M
105662	2111.12	12	M
105663	2482.59	14	M
105664	2112.06	12	M
105665	1903.52	10	F
105666	1939.44	11	F
105667	2633.19	14	M
105668	2159.70	12	M
105669	2357.92	13	F
105670	2143.76	12	M
105671	2140.09	12	F
105672	2605.01	15	F
105673	1968.50	11	M
105674	2228.67	12	F
105675	2570.04	14	M
105676	2231.57	12	M
105677	2399.19	13	F
105678	2203.72	12	M
105679	2234.09	12	F
105680	2470.61	13	F
105681	2462.58	14	F
105682	2631.64	14	F
105683	2123.22	11	M
105684	2321.06	13	F
105685	1952.78	11	M
105686	2259.45	13	F
105687	2052.04	11	F
105688	2086.71	12	M
105689	2211.76	12	M
105690	2048.28	11	M
105691	2108.50	11	M
105692	2104.11	11	M
105693	2044.15	11	M
105694	1799.80	10	F
105695	2197.52	12	F
105696	1927.87	11	M
105697	2160.35	12	M
105698	2246.59	12	M
105699	2113.45	12	M
105700	1998.02	11	M
105701	2439.05	13	M
105702	1812.27	10	F
105703	2283.52	12	F
105704	2181.20	12	F
105705	2573.23	14	M
105706	2294.44	12	F
105707	2390.02	13	M
105708	2101.57	11	F
105709	2362.02	13	M
105710	2293.28	12	F
105711	2160.97	12	M
105712	1751.16	10	M
105713	2160.29	12	M
105714	2264.14	13	M
105715	2448.65	14	F
105716	2312.50	13	F
105717	2181.67	12	M
105718	1998.37	11	M
105719	2292.88	12	M
105720	2137.76	12	M
105721	1760.62	10	F
105722	2406.43	13	M
105723	2301.92	12	F
105724	2178.13	12	F
105725	2278.87	12	F
105726	2184.73	12	M
105727	2032.88	11	F
105728	2310.11	13	F
105729	2155.17	12	M
105730	2533.25	14	F
105731	1882.94	10	F
105732	2447.43	13	M
105733	2066.92	11	F
105734	1933.08	11	M
105735	2620.79	14	F
105736	2011.60	11	M
105737	2047.75	11	F
105738	2032.88	11	F
105739	3579.22	20	M
105740	1593.89	9	F
105741	1953.77	10	M
105742	2085.19	11	F
105743	2426.69	13	F
105744	2121.86	12	F
105745	2285.87	13	F
105746	2008.95	11	F
105747	1632.90	9	M
105748	1318.43	7	M
105749	2302.04	13	F
105750	2931.51	16	F
105751	1408.74	7	M
105752	1768.06	10	M
105753	2182.80	12	F
105754	1752.77	10	F
105755	2122.32	11	M
105756	2584.62	14	M
105757	1577.67	9	F
105758	1763.17	10	M
105759	2076.68	12	M
105760	1847.00	10	F
105761	2046.47	11	M
105762	2402.16	13	F
105763	2477.52	14	F
105764	2557.69	14	F
105765	2549.40	14	M
105766	1597.40	8	M
105767	1269.07	7	F
105768	2790.53	15	M
105769	1610.76	9	F
105770	2082.16	12	M
105771	2609.01	14	F
105772	2988.43	17	F
105773	1715.43	9	M
105774	1911.39	10	M
105775	2494.47	14	F
105776	1460.10	8	M
105777	2936.98	17	M
105778	2277.53	13	F
105779	1992.14	11	F
105780	2042.88	11	M
105781	1906.94	11	M
105782	2237.96	12	F
105783	2571.32	14	F
105784	1961.26	10	M
105785	2796.05	15	F
105786	2405.35	13	M
105787	1446.24	8	M
105788	1976.86	11	M
105789	2415.16	13	F
105790	2432.16	13	M
105791	1807.94	10	F
105792	2941.50	16	F
105793	2531.91	14	M
105794	2118.79	12	M
105795	1679.32	9	M
105796	2370.23	13	M
105797	2057.97	11	M
105798	2399.24	13	M
105799	3049.91	17	F
105800	1983.87	11	F
105801	1528.89	8	F
105802	2735.11	15	F
105803	2462.28	13	M
105804	2419.67	13	M
105805	1703.79	9	M
105806	1655.52	9	F
105807	3482.98	19	F
105808	2399.33	13	F
105809	1067.04	6	M
105810	1537.27	8	M
105811	2448.81	14	M
105812	2935.25	17	M
105813	2141.55	12	M
105814	2430.40	13	M
105815	1972.16	11	M
105816	2100.60	11	F
105817	2789.77	15	M
105818	2352.96	13	F
105819	2286.14	13	M
105820	2458.96	13	F
105821	2557.37	14	F
105822	2526.99	14	F
105823	1799.89	10	F
105824	1599.39	9	M
105825	2029.47	11	M
105826	2307.97	13	M
105827	2591.04	14	F
105828	3049.08	17	F
105829	2100.94	11	F
105830	2730.04	15	M
105831	2321.22	13	M
105832	3071.28	17	F
105833	1467.99	8	F
105834	2160.10	12	F
105835	2164.62	12	M
105836	1818.04	10	M
105837	2915.60	16	F
105838	1129.62	6	M
105839	1767.78	9	F
105840	2323.68	13	M
105841	2233.96	12	M
105842	1886.22	10	M
105843	2539.30	14	M
105844	2285.83	13	F
105845	2279.06	13	M
105846	868.92	4	M
105847	2347.28	13	M
105848	3025.92	17	M
105849	1508.31	8	F
105850	1183.44	6	M
105851	1388.44	7	M
105852	1819.22	10	M
105853	2508.48	14	F
105854	1545.26	8	M
105855	2283.68	13	F
105856	2815.57	16	M
105857	2643.68	15	F
105858	2590.06	15	F
105859	1655.40	9	F
105860	2608.84	14	F
105861	1071.12	6	M
105862	3319.75	19	M
105863	2637.71	14	F
105864	3181.60	18	M
105865	3347.64	19	M
105866	1762.85	9	F
105867	2096.44	11	F
105868	2554.12	14	F
105869	2095.57	11	M
105870	1264.07	7	F
105871	2452.47	13	F
105872	2088.85	12	M
105873	1929.25	11	F
105874	3328.93	19	F
105875	2527.26	14	M
105876	1979.39	11	F
105877	2079.29	11	F
105878	2801.59	16	F
105879	2418.99	13	F
105880	2565.15	14	F
105881	1515.56	8	M
105882	2632.30	15	M
105883	2466.80	13	M
105884	2592.38	15	M
105885	2020.97	11	M
105886	2971.76	17	M
105887	1999.88	11	M
105888	1986.89	11	F
105889	1919.69	11	M
105890	2037.05	11	M
105891	2270.17	12	M
105892	1293.83	7	M
105893	2627.14	14	F
105894	2824.95	16	M
105895	2531.73	14	F
105896	1747.02	9	F
105897	2605.54	15	M
105898	2638.22	15	M
105899	3398.52	19	M
105900	2267.52	12	F
105901	2233.65	12	M
105902	2761.18	15	M
105903	2049.90	11	M
105904	2120.71	12	F
105905	1780.87	9	M
105906	2374.88	13	F
105907	2080.01	11	F
105908	1861.20	10	F
105909	2602.62	15	M
105910	2398.17	13	M
105911	1613.49	9	M
105912	3152.42	18	M
105913	2017.64	11	F
105914	1803.55	10	F
105915	2270.59	12	M
105916	2244.70	12	F
105917	1485.59	8	F
105918	2331.13	13	M
105919	1897.42	10	F
105920	1925.23	11	M
105921	1938.42	10	M
105922	1388.19	7	F
105923	2117.39	11	M
105924	1901.80	10	F
105925	2364.03	13	M
105926	2957.07	16	F
105927	1976.44	11	M
105928	2242.66	12	M
105929	2761.29	15	F
105930	576.77	3	M
105931	1284.69	7	M
105932	2510.39	14	F
105933	1698.88	9	F
105934	2046.75	11	F
105935	1998.15	11	F
105936	1846.31	10	M
105937	3978.73	22	F
105938	2628.74	15	M
105939	1707.31	9	F
105940	1927.54	11	F
105941	2772.01	15	M
105942	2695.55	15	F
105943	2450.13	14	M
105944	1950.81	11	F
105945	2462.15	14	F
105946	2749.99	15	M
105947	1905.93	10	F
105948	1966.90	11	M
